trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
993,False,"{'a': 0.9, 'e': 0.04821478197741372}",25,15,16.418588852916706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.9, 'e': 0.04806763646595201}",25,9,23.75084630504841,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.9, 'e': 0.04792094002427045}",20,6,25.336825892768523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.9, 'e': 0.04777469128186401}",25,16,12.890840555733485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.9, 'e': 0.04762888887241023}",30,15,28.913721506871976,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.9, 'e': 0.0474835314337565}",20,0,25.377717503999662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.9, 'e': 0.04733861760790736}",20,10,15.869819107597031,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.9, 'e': 0.047194146041011784}",20,2,35.640206429321026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.9, 'e': 0.04705011538335046}",35,21,29.321360059130217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.9, 'e': 0.04690652428932333}",20,13,12.277560978414163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.9, 'e': 0.04676337141743691}",20,14,10.071559289858177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.9, 'e': 0.046620655430291785}",20,11,18.53199717574114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.9, 'e': 0.046478374994570144}",20,8,18.46918970304517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.9, 'e': 0.04633652878102323}",20,14,10.184890132647135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.9, 'e': 0.04619511546445908}",20,9,19.744282146038238,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.9, 'e': 0.04605413372372992}",20,14,12.604903836314875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.9, 'e': 0.04591358224172014}",20,8,22.817918595552833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.9, 'e': 0.04577345970533362}",20,8,23.483658714680367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.9, 'e': 0.04563376480548178}",20,3,31.224162363759028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.9, 'e': 0.045494496237071115}",35,18,33.040285002850894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.9, 'e': 0.04535565269899117}",30,8,36.42260961854548,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.9, 'e': 0.04521723289410228}",30,12,34.84578060336153,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.9, 'e': 0.04507923552922353}",30,22,17.98098922114672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.9, 'e': 0.044941659315120605}",30,4,47.87254311266722,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.9, 'e': 0.04480450296649375}",25,9,32.23815966146884,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.9, 'e': 0.04466776520196581}",25,15,17.339278231949777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.9, 'e': 0.04453144474407025}",25,8,29.883230805233666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.9, 'e': 0.0443955403192392}",25,15,19.761710642923386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.9, 'e': 0.044260050657791504}",35,13,31.75486024413096,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.9, 'e': 0.044124974493921}",25,17,11.871482638904707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.9, 'e': 0.043990310565684504}",20,10,19.187552395976837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.9, 'e': 0.04385605761499027}",30,3,43.262393225663715,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.9, 'e': 0.04372221438758595}",20,6,23.72268145850136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.9, 'e': 0.043588779633047095}",25,13,20.602106458838026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.9, 'e': 0.04345575210476539}",25,15,21.545433487996483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.9, 'e': 0.04332313055993696}",25,9,29.024917411815338,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.9, 'e': 0.04319091375955092}",20,15,8.156403555745397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.9, 'e': 0.04305910046837757}",25,8,29.714060007578002,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.9, 'e': 0.04292768945495706}",25,13,22.235472442010682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.9, 'e': 0.04279667949158776}",20,4,22.650563844003077,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.9, 'e': 0.042666069354314856}",20,6,23.224484274500423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.9, 'e': 0.042535857822918875}",30,13,25.401617708143174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.9, 'e': 0.04240604368090434}",20,8,21.6086488362996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.9, 'e': 0.04227662571548829}",20,3,30.26877143097436,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.9, 'e': 0.042147602717589105}",25,13,21.179905708747356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.9, 'e': 0.042018973481815096}",35,14,39.12964860208757,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.9, 'e': 0.04189073680645328}",35,13,37.68297601779653,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.9, 'e': 0.04176289149345817}",20,0,-9.164792015208397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1041,False,"{'a': 0.9, 'e': 0.04163543634844052}",25,14,19.250254277470766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.9, 'e': 0.04150837018065628}",35,15,37.15719341517357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.9, 'e': 0.04138169180299531}",20,7,25.965637482559934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.9, 'e': 0.0412554000319705}",25,17,16.75284388631609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.9, 'e': 0.041129493687706485}",30,21,15.97793072771587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.9, 'e': 0.04100397159392882}",25,11,23.926225701144197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.9, 'e': 0.04087883257795283}",20,10,14.86925614158414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.9, 'e': 0.04075407547067276}",20,15,6.680334612709903,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.9, 'e': 0.040629699106550836}",25,7,-14.489658906600775,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1050,False,"{'a': 0.9, 'e': 0.040505702323606334}",25,11,25.360553388636937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.9, 'e': 0.04038208396340479}",25,20,9.015019809080457,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.9, 'e': 0.04025884287104708}",25,7,34.16628010399145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.9, 'e': 0.040135977895158714}",20,0,28.081767225098133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.9, 'e': 0.040013487887879076}",30,14,33.81346465782693,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.9, 'e': 0.039891371704850666}",20,8,24.974967562718785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.9, 'e': 0.03976962820520838}",20,16,5.972519567686981,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.9, 'e': 0.03964825625156896}",25,17,16.69997169293476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.9, 'e': 0.039527254710020214}",30,13,35.41637497039512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.9, 'e': 0.03940662245011063}",20,12,11.838712849402658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.9, 'e': 0.03928635834483858}",30,20,18.53050078977465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.9, 'e': 0.03916646127064196}",25,12,25.6581675158224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.9, 'e': 0.039046930107387634}",35,21,25.492732536400492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.9, 'e': 0.038927763738360925}",35,23,24.71036087328904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.9, 'e': 0.03880896105025534}",20,13,10.932555986042152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.9, 'e': 0.03869052093316193}",25,13,21.470102402515916,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.9, 'e': 0.038572442280559144}",25,5,33.98093850058755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.9, 'e': 0.03845472398930234}",25,2,31.1171111413176,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.9, 'e': 0.038337364959613554}",20,16,10.45662656166487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.9, 'e': 0.03822036409507122}",25,16,18.337337126216838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.9, 'e': 0.03810372030259992}",25,9,28.768594121959158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.9, 'e': 0.037987432492460144}",20,11,16.562397883985337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.9, 'e': 0.03787149957823813}",25,14,21.446418698373286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.9, 'e': 0.037755920476835715}",25,17,12.895622435228734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.9, 'e': 0.03764069410846025}",30,10,36.150056247977595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.9, 'e': 0.03752581939661446}",25,18,14.480148953728278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.9, 'e': 0.03741129526808636}",20,14,10.084093130428895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.9, 'e': 0.03729712065293937}",25,17,15.641244090286115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.9, 'e': 0.0371832944845021}",25,8,26.772812337764503,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.9, 'e': 0.037069815699358646}",20,8,21.548866312746817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.9, 'e': 0.0369566832373384}",20,11,16.25688891582662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.9, 'e': 0.03684389604150633}",20,14,8.931619866467825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.9, 'e': 0.03673145305815303}",25,18,17.1115202164789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.9, 'e': 0.03661935323678482}",25,20,8.930787759260205,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.9, 'e': 0.036507595530114116}",25,14,22.40352535925887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.9, 'e': 0.03639617889404941}",25,20,8.866556359369032,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.9, 'e': 0.036285102287685715}",30,16,20.30920696080019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.9, 'e': 0.036174364673294684}",25,18,10.556393916450217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.9, 'e': 0.036063965016315036}",20,15,10.32159314798654,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.9, 'e': 0.03595390228534283}",25,19,11.334611828714001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.9, 'e': 0.03584417545212186}",20,5,28.474292006791508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.9, 'e': 0.03573478349153398}",35,15,39.053566292032166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.9, 'e': 0.035625725381589625}",30,19,20.397467647924227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.9, 'e': 0.0355170001034182}",25,15,18.821998888329425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.9, 'e': 0.03540860664125857}",25,18,15.939278419249781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.9, 'e': 0.03530054398244959}",20,9,20.41246006374516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.9, 'e': 0.035192811117420605}",25,11,26.58767076969013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.9, 'e': 0.035085407039682076}",30,14,34.120739913704256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.9, 'e': 0.0349783307458161}",30,16,23.080331521351276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.9, 'e': 0.03487158123546716}",20,12,15.987882993259227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.9, 'e': 0.0347651575113326}",25,18,13.964204396724599,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.9, 'e': 0.0346590585791535}",20,11,16.135418185820676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.9, 'e': 0.03455328344770521}",25,17,15.824144941908902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.9, 'e': 0.034447831128788235}",20,10,15.233872531033718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.9, 'e': 0.03434270063721892}",25,12,20.594043478548734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.9, 'e': 0.03423789099082027}",20,11,17.13651673446976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.9, 'e': 0.03413340121041279}",20,5,27.062704330327563,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.9, 'e': 0.03402923031980527}",20,9,22.430342091990568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.9, 'e': 0.03392537734578577}",20,13,13.498625278314336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.9, 'e': 0.033821841318112424}",25,17,16.67918581364451,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.9, 'e': 0.03371862126950447}",20,7,23.24237544910701,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.9, 'e': 0.03361571623563312}",30,14,30.261214083930753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.9, 'e': 0.033513125255112644}",20,12,14.65162328720452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.9, 'e': 0.03341084736949127}",25,14,19.91511514280132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.9, 'e': 0.03330888162324242}",20,7,25.391515519547312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.9, 'e': 0.033207227063755534}",20,8,25.186436679987644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.9, 'e': 0.033105882741327385}",20,10,16.117885859101012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.9, 'e': 0.0330048477091531}",30,18,26.018769454128556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.9, 'e': 0.0329041210233173}",20,13,13.265732222577276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.9, 'e': 0.03280370174278541}",30,24,13.241924490363864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.9, 'e': 0.032703588929394664}",20,11,17.912981382549006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.9, 'e': 0.032603781647845546}",20,6,28.092390557601828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.9, 'e': 0.03250427896569288}",20,14,14.588488465161273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.9, 'e': 0.032405079953337246}",30,15,28.485778198075067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.9, 'e': 0.03230618368401624}",20,16,7.196244963357373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.9, 'e': 0.03220758923379582}",20,16,7.330057606562567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.9, 'e': 0.03210929568156165}",20,13,11.733655824982973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.9, 'e': 0.03201130210901055}",20,4,23.827327906081006,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.9, 'e': 0.03191360760064187}",25,9,11.97975015442207,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1129,False,"{'a': 0.9, 'e': 0.031816211243748976}",25,12,27.14591443120767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.9, 'e': 0.03171911212841069}",25,10,28.824312771783163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.9, 'e': 0.03162230934748277}",20,13,11.297804549410095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.9, 'e': 0.031525801996589525}",20,11,14.878641549249354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.9, 'e': 0.03142958917411522}",20,13,11.998153937708388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.9, 'e': 0.03133366998119586}",30,11,38.105994311194756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.9, 'e': 0.031238043521710557}",25,13,23.568260847504966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.9, 'e': 0.031142708902273337}",25,14,19.470896081635527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.9, 'e': 0.031047665232224693}",25,9,30.085415075625367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.9, 'e': 0.030952911623623323}",25,20,9.303221355618522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.9, 'e': 0.030858447191237807}",35,24,20.26928740898162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.9, 'e': 0.03076427105253834}",25,17,13.437351281050958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.9, 'e': 0.0306703823276885}",25,9,24.692451236801592,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.9, 'e': 0.030576780139536967}",20,8,21.77608487089431,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.9, 'e': 0.030483463613609475}",25,11,25.71365219111808,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.9, 'e': 0.030390431878100407}",20,6,20.126615302167163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.9, 'e': 0.030297684063864915}",20,8,20.86638973782312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.9, 'e': 0.030205219304410624}",20,0,33.34538599677745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1147,False,"{'a': 0.9, 'e': 0.030113036735889557}",25,14,18.710342264643913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.9, 'e': 0.03002113549709015}",20,12,16.215813843887705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.9, 'e': 0.029929514729429094}",30,18,21.654919332774735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0.02983817357694339}",20,6,19.29326714114141,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 1.0}",25,18,13.758544588463305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 1.0}",20,9,19.187590655151066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 1.0}",20,6,24.169565933200843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 1.0}",25,18,12.717061231718937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 1.0}",20,11,17.5411645632102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 1.0}",25,19,12.193254478403993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 1.0}",20,9,18.75031432723803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 1.0}",25,15,16.767958022478954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 1.0}",20,11,14.944062344904303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
